fire_id,km_class7,km_class15,km_class30,km_pca_class7,km_pca_class15,km_pca_class30,hc_class7,hc_class15,hc_class30,km_scaled_class7,km_scaled_class15,km_scaled_class30
32165,0,0,3,1,0,0,0,2,0,0,2,0
32170,1,2,2,0,2,0,1,1,0,1,1,0
32175,0,0,3,1,0,2,2,2,0,2,2,0
32177,2,2,0,1,2,1,2,1,1,2,1,1
32180,1,1,1,0,2,1,1,1,1,1,1,1
32182,0,0,3,2,1,0,0,2,0,0,2,0
32183,0,0,3,1,0,2,2,2,2,2,2,2
32186,2,0,3,1,0,2,0,2,2,0,2,2
32201,0,0,3,1,1,0,0,0,0,0,0,0
32203,0,0,3,1,0,2,0,2,0,0,2,0
32205,0,3,3,2,1,2,0,2,0,0,2,0
32215,2,0,3,1,0,2,2,2,2,2,2,2
32217,0,0,3,1,0,2,2,2,2,2,2,2
32221,1,2,2,0,1,1,1,1,1,1,1,1
32225,2,2,2,2,1,0,0,0,1,0,0,1
32226,0,0,3,1,0,2,2,2,2,2,2,2
32227,0,2,3,2,1,0,0,0,0,0,0,0
32228,0,0,3,1,0,2,2,2,2,2,2,2
32229,2,2,2,2,1,0,0,0,1,0,0,1
32234,0,3,0,2,1,0,0,0,0,0,0,0
32240,0,0,3,1,0,2,2,2,2,2,2,2
32241,2,2,2,1,1,0,2,0,0,2,0,0
32248,0,0,3,1,0,2,2,2,0,2,2,0
32249,0,0,2,1,0,2,2,2,2,2,2,2
32252,1,1,1,0,2,1,1,1,1,1,1,1
32259,0,3,0,2,1,0,0,0,0,0,0,0
32275,0,0,3,1,0,2,2,2,2,2,2,2
32277,2,3,3,1,0,2,2,0,1,2,0,1
32281,0,0,3,1,0,2,0,2,2,0,2,2
32293,2,0,3,1,0,2,2,2,2,2,2,2
32296,2,2,3,2,0,2,0,0,0,0,0,0
32297,0,0,0,2,1,0,0,0,0,0,0,0
32300,0,0,3,1,0,2,2,0,2,2,0,2
32306,2,3,0,2,1,0,0,0,0,0,0,0
32311,2,0,3,2,1,0,2,0,0,2,0,0
32313,0,3,2,2,1,1,0,0,1,0,0,1
32316,2,3,0,2,1,0,0,0,0,0,0,0
32317,0,3,0,1,1,1,2,0,1,2,0,1
32318,1,1,1,0,2,1,1,1,1,1,1,1
32319,0,3,0,1,0,2,2,0,2,2,0,2
32322,2,0,3,1,0,2,2,2,2,2,2,2
32330,2,0,3,1,0,2,2,2,2,2,2,2
32333,2,2,2,0,2,1,1,1,1,1,1,1
32337,2,2,1,0,2,1,1,1,1,1,1,1
32340,2,2,2,1,2,1,2,1,1,2,1,1
32342,0,3,0,2,1,0,0,0,0,0,0,0
32347,2,0,2,2,0,0,2,0,1,2,0,1
32349,2,0,3,2,1,0,0,0,0,0,0,0
32353,2,2,2,0,0,1,2,1,1,2,1,1
32374,2,3,0,0,2,2,2,1,1,2,1,1
32376,2,0,3,1,0,2,2,2,2,2,2,2
32385,0,0,3,2,0,0,2,0,0,2,0,0
32390,2,2,3,1,1,0,2,0,0,2,0,0
32393,0,0,3,1,0,2,0,2,2,0,2,2
32396,2,2,0,2,1,0,0,0,0,0,0,0
32400,0,3,0,2,1,0,0,0,0,0,0,0
32407,0,0,3,1,0,2,0,2,2,0,2,2
32427,0,0,0,1,0,2,0,2,2,0,2,2
32428,2,0,3,2,1,0,0,0,0,0,0,0
32430,2,0,3,1,0,2,2,2,2,2,2,2
32432,0,0,3,1,1,0,2,0,0,2,0,0
32436,2,0,3,1,0,2,2,2,2,2,2,2
32446,2,3,2,1,2,1,2,1,1,2,1,1
32462,2,0,3,1,0,2,2,2,2,2,2,2
32464,0,3,0,2,1,0,0,0,0,0,0,0
32465,2,0,3,1,0,2,2,2,2,2,2,2
32473,1,1,1,0,2,1,1,1,1,1,1,1
32474,0,3,0,2,1,0,0,0,0,0,0,0
32483,0,0,3,1,0,2,2,0,0,2,0,0
32485,0,0,3,2,1,0,0,0,0,0,0,0
32491,2,0,2,1,0,2,2,2,2,2,2,2
32500,0,0,3,1,0,2,2,2,0,2,2,0
32514,2,2,3,1,0,2,2,2,2,2,2,2
32516,1,1,1,0,2,1,1,1,1,1,1,1
32521,0,3,0,2,1,0,0,0,0,0,0,0
32522,0,0,3,2,1,0,0,0,0,0,0,0
32529,0,3,0,2,1,0,0,0,0,0,0,0
32546,2,3,3,1,1,0,2,0,0,2,0,0
32559,2,2,2,0,2,0,1,0,1,1,0,1
32561,0,3,0,2,1,0,0,0,0,0,0,0
32564,0,3,0,2,0,2,0,0,0,0,0,0
32569,0,3,0,2,1,0,0,0,0,0,0,0
32574,2,2,2,2,1,0,0,1,0,0,1,0
32577,0,0,3,1,0,2,2,2,2,2,2,2
32584,0,2,3,1,0,2,2,2,2,2,2,2
32590,2,2,2,0,2,1,0,1,1,0,1,1
32595,0,3,0,2,1,0,0,0,0,0,0,0
32599,0,0,3,1,0,2,2,2,2,2,2,2
32600,0,0,3,1,0,2,0,2,2,0,2,2
32618,0,3,0,2,1,0,0,0,0,0,0,0
32620,0,3,0,1,0,2,2,2,2,2,2,2
32631,0,0,3,1,0,2,0,2,0,0,2,0
32632,2,2,3,1,0,2,2,2,2,2,2,2
32633,2,0,3,1,0,2,2,0,0,2,0,0
32640,1,2,2,0,2,1,2,1,1,2,1,1
32641,0,0,3,1,0,2,2,2,2,2,2,2
32642,2,0,3,1,0,2,2,2,0,2,2,0
32645,2,2,2,0,2,1,1,1,1,1,1,1
32649,0,0,3,1,0,2,2,2,2,2,2,2
32652,0,3,0,2,1,0,0,0,0,0,0,0
32655,0,3,0,2,1,0,0,0,0,0,0,0
32665,2,0,3,1,0,2,2,2,2,2,2,2
32666,0,3,0,2,1,0,0,0,0,0,0,0
32668,2,0,3,2,1,0,0,0,0,0,0,0
32670,0,3,0,2,1,0,0,0,0,0,0,0
32682,1,1,1,0,2,1,1,1,1,1,1,1
32685,2,0,3,1,0,2,2,2,2,2,2,2
32690,0,3,0,2,1,2,2,0,1,2,0,1
32697,2,2,2,2,1,0,0,0,0,0,0,0
32698,2,3,0,0,2,1,1,1,1,1,1,1
32717,0,3,0,2,1,0,0,0,0,0,0,0
32720,1,1,1,0,2,1,1,1,1,1,1,1
32729,2,2,2,2,1,0,0,0,0,0,0,0
32731,0,0,3,1,0,2,2,2,2,2,2,2
32735,0,3,0,2,1,0,0,0,1,0,0,1
32739,0,3,0,2,1,0,0,0,0,0,0,0
32744,2,2,1,2,2,1,0,1,1,0,1,1
32748,1,2,2,0,2,1,2,1,1,2,1,1
32752,2,3,0,2,1,0,0,0,0,0,0,0
32753,2,0,3,1,0,2,2,2,2,2,2,2
32759,2,0,0,1,0,2,2,0,2,2,0,2
32762,0,0,3,2,1,0,0,0,0,0,0,0
32764,2,3,0,2,2,0,0,1,0,0,1,0
32765,2,0,3,2,1,2,0,0,0,0,0,0
32772,0,0,3,1,0,2,2,2,2,2,2,2
32773,0,0,3,1,0,2,2,2,2,2,2,2
32781,2,2,0,2,1,0,0,0,0,0,0,0
32782,1,1,1,0,2,1,1,1,1,1,1,1
32783,0,0,3,2,1,0,0,0,0,0,0,0
32796,2,2,2,2,1,0,0,0,0,0,0,0
32802,0,3,0,2,1,0,0,0,0,0,0,0
32804,0,3,0,2,1,0,0,0,0,0,0,0
32808,2,3,0,1,0,2,2,2,2,2,2,2
32809,0,3,0,2,1,0,0,0,0,0,0,0
32812,2,2,2,0,1,0,1,1,0,1,1,0
32819,0,0,3,1,0,2,2,2,2,2,2,2
32823,0,0,3,1,0,2,2,2,2,2,2,2
32826,0,0,3,2,0,0,0,0,0,0,0,0
32829,1,2,2,1,2,2,2,1,2,2,1,2
32833,0,0,3,2,1,0,0,0,0,0,0,0
32840,0,0,3,2,1,0,0,2,0,0,2,0
32850,2,2,3,2,1,0,0,0,0,0,0,0
32851,0,0,3,1,0,2,2,2,0,2,2,0
32854,0,3,0,2,1,0,0,0,0,0,0,0
32856,2,3,0,2,1,0,0,0,0,0,0,0
32867,0,0,3,1,0,2,0,2,2,0,2,2
32873,2,2,3,2,1,2,2,0,0,2,0,0
32879,1,1,1,0,2,1,1,1,1,1,1,1
32880,0,0,3,2,1,0,0,0,0,0,0,0
32884,1,1,1,0,2,1,1,1,1,1,1,1
32888,0,3,0,2,1,2,2,0,2,2,0,2
32891,1,1,1,0,2,1,1,1,1,1,1,1
32895,2,0,3,2,1,0,0,0,0,0,0,0
32901,0,0,3,1,0,2,2,2,0,2,2,0
32908,0,3,0,1,0,2,2,2,0,2,2,0
32909,1,2,2,0,2,1,1,1,1,1,1,1
32917,0,0,3,2,0,2,0,2,0,0,2,0
32920,0,0,3,2,1,0,0,0,0,0,0,0
32921,0,0,3,1,0,2,2,2,2,2,2,2
32929,2,0,3,1,0,2,2,2,2,2,2,2
32930,2,0,3,1,0,2,2,2,2,2,2,2
32932,2,2,2,0,2,1,1,1,1,1,1,1
32934,0,3,3,2,1,0,0,0,0,0,0,0
32935,0,0,3,2,1,0,0,0,0,0,0,0
32942,2,3,0,2,1,0,0,0,0,0,0,0
32945,0,0,3,1,0,2,2,2,2,2,2,2
32948,2,0,3,1,0,2,0,2,0,0,2,0
32950,0,3,3,1,0,2,2,2,2,2,2,2
32953,0,3,0,2,1,0,0,0,0,0,0,0
32961,0,0,3,2,0,2,0,2,0,0,2,0
32963,0,3,0,2,1,0,0,0,0,0,0,0
32968,0,0,0,2,1,0,0,0,0,0,0,0
32969,2,0,3,2,1,0,0,0,0,0,0,0
32971,0,3,0,1,0,2,2,2,0,2,2,0
32972,2,2,2,2,1,0,0,1,0,0,1,0
32973,0,0,3,2,0,2,0,0,0,0,0,0
32975,2,2,0,2,1,0,0,0,1,0,0,1
32978,0,0,3,2,1,0,0,0,0,0,0,0
32982,0,3,0,1,0,0,2,0,0,2,0,0
32993,2,3,0,2,1,0,0,1,0,0,1,0
32999,0,0,3,1,1,0,0,0,0,0,0,0
33004,0,0,3,1,0,2,0,2,0,0,2,0
33008,0,2,3,1,0,2,2,2,2,2,2,2
33011,0,0,3,1,0,2,2,2,2,2,2,2
33018,2,2,3,1,0,2,2,2,2,2,2,2
33022,0,3,0,1,1,0,2,0,0,2,0,0
33025,1,1,1,0,2,1,1,1,1,1,1,1
33026,0,0,3,1,0,2,2,2,2,2,2,2
33027,0,0,3,1,0,2,0,2,2,0,2,2
33032,2,3,0,2,1,0,0,0,0,0,0,0
33041,0,0,0,2,1,0,0,0,0,0,0,0
33052,0,3,3,2,1,0,0,0,0,0,0,0
33057,0,3,3,1,0,2,2,2,2,2,2,2
33063,1,1,1,0,2,1,1,1,1,1,1,1
33067,2,1,1,0,2,1,2,1,1,2,1,1
33071,2,2,2,2,2,0,1,1,0,1,1,0
33075,0,3,0,2,1,0,0,0,0,0,0,0
33100,1,2,2,0,2,1,1,1,1,1,1,1
33103,2,0,3,1,0,2,2,2,2,2,2,2
33104,0,3,0,2,1,0,0,0,0,0,0,0
33109,2,3,0,2,1,0,0,0,0,0,0,0
33111,0,0,3,1,0,2,2,2,2,2,2,2
33114,0,3,3,2,1,0,0,0,0,0,0,0
33116,0,0,3,1,0,2,2,0,2,2,0,2
33122,0,3,0,2,1,0,0,0,0,0,0,0
33125,0,0,3,2,1,0,0,0,0,0,0,0
33126,1,2,2,0,2,1,1,1,1,1,1,1
33130,0,3,0,1,1,0,2,0,1,2,0,1
33139,0,0,3,2,1,0,0,0,0,0,0,0
33141,0,0,3,1,0,2,2,2,0,2,2,0
33142,2,0,3,1,0,2,2,2,2,2,2,2
33146,2,0,3,1,0,2,2,0,0,2,0,0
33161,0,3,0,2,1,0,0,0,0,0,0,0
33189,0,3,0,2,1,0,0,0,0,0,0,0
33200,0,0,3,2,1,2,2,0,0,2,0,0
33201,0,3,0,2,1,0,0,0,0,0,0,0
33211,0,3,0,2,1,0,0,0,0,0,0,0
33215,0,0,3,1,0,2,0,2,0,0,2,0
33219,0,3,0,2,1,0,0,0,0,0,0,0
33220,2,3,0,2,1,0,0,1,0,0,1,0
33227,0,3,0,1,0,2,2,2,2,2,2,2
33228,0,2,0,2,1,0,0,0,0,0,0,0
33230,0,3,0,2,1,0,0,0,0,0,0,0
33232,0,3,0,2,1,0,0,0,0,0,0,0
33235,0,3,0,1,0,2,2,2,2,2,2,2
33243,2,3,0,2,1,0,0,0,0,0,0,0
33251,0,0,3,1,0,2,2,2,2,2,2,2
33261,1,1,1,0,2,1,1,1,1,1,1,1
33263,2,0,3,1,0,2,2,2,2,2,2,2
33269,0,2,3,2,1,0,0,0,0,0,0,0
33271,2,0,3,2,0,2,2,2,0,2,2,0
33276,2,3,0,2,1,0,0,0,0,0,0,0
33277,2,2,2,0,2,1,1,1,1,1,1,1
33278,0,3,0,2,1,0,0,0,0,0,0,0
33279,0,3,0,2,1,0,0,0,0,0,0,0
33280,1,1,1,0,2,1,1,1,1,1,1,1
33281,2,3,0,2,1,0,0,0,0,0,0,0
33284,0,3,0,2,1,0,0,0,0,0,0,0
33286,0,3,0,1,2,1,2,1,1,2,1,1
33298,0,3,0,2,1,0,0,0,0,0,0,0
33300,0,3,0,2,1,0,0,0,0,0,0,0
33301,2,0,3,1,0,2,2,2,2,2,2,2
33311,0,3,0,2,1,0,0,0,0,0,0,0
33333,0,3,0,2,1,0,0,0,0,0,0,0
33337,0,3,0,2,1,0,0,0,0,0,0,0
33342,1,1,2,0,2,1,1,1,1,1,1,1
33343,1,1,1,0,2,1,1,1,1,1,1,1
33349,0,3,0,2,1,0,0,0,0,0,0,0
33351,0,3,0,2,1,0,0,0,0,0,0,0
33354,0,3,0,2,1,0,0,0,0,0,0,0
33361,2,2,0,2,1,0,0,0,1,0,0,1
33366,1,1,1,0,2,1,1,1,1,1,1,1
33371,0,0,3,1,0,2,0,2,0,0,2,0
33376,0,3,0,2,1,0,0,0,0,0,0,0
33378,2,2,2,0,2,1,1,1,1,1,1,1
33382,0,3,0,2,1,0,0,0,0,0,0,0
33383,0,0,3,1,0,2,0,2,2,0,2,2
33387,1,1,1,0,2,1,1,1,1,1,1,1
33388,2,2,3,1,0,2,2,0,2,2,0,2
33399,0,0,3,2,1,0,0,0,0,0,0,0
33402,2,3,0,0,1,1,2,0,1,2,0,1
33413,0,0,3,2,0,2,0,2,0,0,2,0
33430,0,0,3,1,0,2,2,2,0,2,2,0
33436,0,0,3,1,0,2,2,2,2,2,2,2
33442,0,0,3,1,0,2,2,2,2,2,2,2
33445,2,0,3,1,0,0,2,0,0,2,0,0
33459,2,3,0,2,1,0,0,0,0,0,0,0
33460,2,0,3,1,0,2,2,2,2,2,2,2
33465,2,0,3,1,0,2,2,2,2,2,2,2
33467,0,0,3,1,0,2,0,2,2,0,2,2
33471,2,1,2,1,2,2,2,1,2,2,1,2
33472,2,0,3,2,1,0,2,0,0,2,0,0
33474,0,0,3,2,1,0,2,0,0,2,0,0
33484,1,2,2,1,0,2,2,0,2,2,0,2
33488,0,3,3,2,1,0,0,0,0,0,0,0
33500,2,2,3,2,1,0,0,0,0,0,0,0
33508,0,3,2,2,1,0,0,0,0,0,0,0
33512,0,3,2,2,1,0,0,0,0,0,0,0
33517,1,1,1,0,2,1,1,1,1,1,1,1
33518,0,3,0,2,1,0,0,0,0,0,0,0
33522,0,3,0,2,1,0,0,0,0,0,0,0
33524,0,0,3,2,1,0,0,0,0,0,0,0
33530,2,2,2,1,0,2,2,0,0,2,0,0
33547,1,1,1,0,2,1,1,1,1,1,1,1
33552,1,1,1,0,2,1,1,1,1,1,1,1
33559,2,2,3,1,0,2,2,2,2,2,2,2
33560,0,0,3,1,0,2,2,2,2,2,2,2
33562,0,0,3,1,0,2,2,2,2,2,2,2
33569,2,3,0,2,1,0,0,0,0,0,0,0
33571,1,1,1,0,2,1,1,1,1,1,1,1
33572,0,0,3,1,0,2,2,2,2,2,2,2
33573,0,0,3,1,0,2,2,2,2,2,2,2
33577,0,3,0,0,2,1,2,1,1,2,1,1
33581,2,0,3,1,0,2,2,2,2,2,2,2
33582,2,2,2,0,1,0,1,0,0,1,0,0
33583,0,3,0,2,1,0,0,0,0,0,0,0
33586,2,2,2,1,1,0,2,0,1,2,0,1
33592,1,2,2,0,2,1,1,1,1,1,1,1
33608,1,1,1,0,2,1,1,1,1,1,1,1
33617,0,3,0,2,1,0,0,0,0,0,0,0
33618,0,3,0,2,1,0,0,0,0,0,0,0
33620,0,0,3,1,0,2,0,2,0,0,2,0
33626,0,0,3,1,1,0,2,0,0,2,0,0
33627,1,1,1,0,2,1,1,1,1,1,1,1
33630,0,3,0,2,1,0,0,0,0,0,0,0
33646,2,2,2,0,2,1,2,1,1,2,1,1
33647,0,0,0,2,1,0,0,0,0,0,0,0
33648,2,0,3,1,0,2,2,2,2,2,2,2
33660,1,1,2,0,2,1,1,1,1,1,1,1
33667,2,0,3,1,0,2,2,2,2,2,2,2
33669,2,0,3,1,0,2,2,2,2,2,2,2
33670,0,3,0,2,1,0,0,0,0,0,0,0
33678,0,3,0,2,1,0,0,0,0,0,0,0
33696,0,0,3,2,0,2,2,0,0,2,0,0
33698,0,0,3,1,0,2,2,2,2,2,2,2
33699,1,1,1,0,2,1,1,1,1,1,1,1
33709,1,1,1,0,2,1,1,1,1,1,1,1
33710,1,1,1,0,2,1,1,1,1,1,1,1
33712,0,3,0,2,1,0,0,0,0,0,0,0
33715,0,0,3,2,1,2,0,0,0,0,0,0
33717,2,3,0,2,1,0,0,0,0,0,0,0
33722,2,2,2,2,1,0,0,0,0,0,0,0
33723,0,0,3,1,0,2,0,2,0,0,2,0
33730,0,0,3,1,1,0,2,0,0,2,0,0
33731,0,0,3,2,0,0,2,0,0,2,0,0
33732,2,0,3,1,0,2,0,2,2,0,2,2
33733,1,2,2,1,0,2,1,2,2,1,2,2
33740,1,1,1,0,2,1,1,1,1,1,1,1
33743,2,0,3,1,1,2,2,0,0,2,0,0
33750,2,2,2,0,2,1,2,1,1,2,1,1
33752,2,2,0,2,1,0,0,0,0,0,0,0
33753,0,0,3,2,1,0,0,0,0,0,0,0
33754,2,3,0,2,1,2,2,0,0,2,0,0
33756,2,3,2,1,0,2,2,2,2,2,2,2
33760,2,0,3,1,0,2,2,2,0,2,2,0
33761,0,0,3,1,1,0,0,2,0,0,2,0
33766,2,2,2,2,1,0,0,0,1,0,0,1
33769,0,0,3,1,0,2,2,2,2,2,2,2
33771,2,0,3,2,1,0,0,0,0,0,0,0
33772,2,0,3,1,0,2,2,2,2,2,2,2
33774,1,2,2,0,2,1,1,1,1,1,1,1
33775,0,0,3,2,1,0,0,0,0,0,0,0
33782,2,0,3,1,0,0,2,0,0,2,0,0
33784,0,0,3,1,0,2,0,2,2,0,2,2
33787,1,1,1,0,2,1,1,1,1,1,1,1
33793,1,1,2,0,2,1,1,1,1,1,1,1
33795,0,0,0,2,1,0,0,0,0,0,0,0
33803,0,0,3,2,1,0,0,0,0,0,0,0
33807,0,3,0,2,1,0,0,0,0,0,0,0
33808,1,1,1,0,2,1,1,1,1,1,1,1
33812,0,0,3,2,1,0,0,0,0,0,0,0
33813,2,0,3,2,1,0,0,0,0,0,0,0
33820,2,2,3,1,0,2,2,2,2,2,2,2
33825,2,2,2,1,0,1,2,1,1,2,1,1
33826,0,0,3,1,0,2,0,2,2,0,2,2
33827,2,0,3,2,1,0,2,0,0,2,0,0
33831,0,0,3,2,1,0,0,0,0,0,0,0
33836,1,2,2,0,2,1,1,1,1,1,1,1
33837,2,2,2,2,1,0,0,1,0,0,1,0
33839,0,0,3,2,1,2,0,2,0,0,2,0
33854,2,2,2,2,1,0,0,0,0,0,0,0
33855,1,1,1,0,2,1,1,1,1,1,1,1
33859,0,0,3,2,1,0,2,0,0,2,0,0
33866,0,0,3,1,0,2,2,2,2,2,2,2
33867,1,1,1,0,2,1,1,1,1,1,1,1
33868,0,3,0,2,1,0,0,0,0,0,0,0
33871,0,0,3,2,1,0,0,0,0,0,0,0
33881,0,3,0,2,1,0,0,0,0,0,0,0
33889,0,0,3,2,1,0,0,0,0,0,0,0
33891,2,0,3,2,0,2,2,2,0,2,2,0
33893,0,3,0,2,1,0,0,0,0,0,0,0
33897,0,3,0,2,1,0,0,0,0,0,0,0
33899,1,2,2,2,1,0,0,0,0,0,0,0
33900,0,3,0,2,1,0,0,0,0,0,0,0
33909,1,2,2,0,2,1,1,1,1,1,1,1
33910,2,0,3,1,0,2,2,2,0,2,2,0
33911,2,1,1,0,2,1,1,1,1,1,1,1
33912,0,0,0,2,1,0,0,0,0,0,0,0
33922,0,0,3,1,0,2,2,2,2,2,2,2
33924,0,0,3,2,0,0,0,2,0,0,2,0
33943,1,2,2,0,2,1,2,1,1,2,1,1
33949,0,0,3,2,1,0,0,0,0,0,0,0
33951,0,0,3,1,0,2,2,2,2,2,2,2
33952,0,0,3,2,1,0,0,0,0,0,0,0
33955,0,0,3,1,0,2,2,2,2,2,2,2
33962,1,1,1,0,2,1,1,1,1,1,1,1
33965,0,3,0,2,1,0,0,0,0,0,0,0
33971,0,3,0,2,1,0,0,0,0,0,0,0
33977,2,0,3,1,0,2,2,2,2,2,2,2
33984,2,2,2,2,1,0,0,0,0,0,0,0
33987,2,1,1,0,2,1,1,1,1,1,1,1
33993,0,3,0,2,1,0,0,0,0,0,0,0
34012,1,1,1,0,2,1,2,1,1,2,1,1
34014,1,2,2,0,1,0,0,1,0,0,1,0
34019,2,0,3,1,1,0,2,0,0,2,0,0
34022,0,0,3,1,0,2,2,2,2,2,2,2
34023,2,3,0,1,0,2,2,2,2,2,2,2
34024,1,1,1,0,2,1,1,1,1,1,1,1
34032,1,1,1,0,2,1,1,1,1,1,1,1
34042,1,1,1,0,2,1,1,1,1,1,1,1
34043,2,0,3,1,0,2,2,2,2,2,2,2
34048,2,1,2,0,2,1,2,1,1,2,1,1
34049,0,0,3,1,0,2,0,2,0,0,2,0
34061,2,2,0,2,1,2,2,0,1,2,0,1
34063,2,3,0,2,1,0,0,0,0,0,0,0
34064,0,0,3,1,0,2,2,2,2,2,2,2
34072,2,2,2,2,1,0,0,0,1,0,0,1
34073,2,0,3,1,1,2,2,0,0,2,0,0
34075,2,0,3,1,0,2,2,2,2,2,2,2
34083,2,0,3,1,0,2,2,2,2,2,2,2
34085,1,1,1,0,2,1,1,1,1,1,1,1
34088,0,0,3,1,0,2,2,2,2,2,2,2
34092,1,2,2,0,2,1,1,1,1,1,1,1
34095,2,3,2,2,0,0,0,0,1,0,0,1
34098,1,1,1,0,2,1,1,1,1,1,1,1
34099,0,3,0,2,1,0,0,0,0,0,0,0
34100,2,0,3,1,0,2,2,2,2,2,2,2
34108,2,0,3,1,0,2,2,2,2,2,2,2
34114,0,0,3,2,1,0,0,0,0,0,0,0
34123,0,0,3,2,1,0,0,0,0,0,0,0
34129,0,2,3,2,1,0,2,0,0,2,0,0
34134,2,2,2,2,1,0,0,0,0,0,0,0
34140,0,3,0,2,1,0,0,0,0,0,0,0
34143,2,0,3,1,0,2,2,0,2,2,0,2
34145,1,1,1,0,2,1,1,1,1,1,1,1
34152,0,3,3,1,0,0,0,2,0,0,2,0
34159,1,1,1,0,2,1,1,1,1,1,1,1
34164,1,1,2,0,2,1,1,1,1,1,1,1
34165,0,0,3,1,0,2,2,2,2,2,2,2
34169,1,2,2,0,2,1,1,1,1,1,1,1
34173,2,0,3,1,0,0,2,2,0,2,2,0
34186,2,2,3,1,0,2,2,2,2,2,2,2
34190,1,1,2,0,2,1,1,1,2,1,1,2
34191,0,0,3,1,0,2,2,2,0,2,2,0
34199,2,3,0,2,1,0,0,0,0,0,0,0
34205,0,0,3,1,0,2,2,2,2,2,2,2
34206,2,3,0,2,1,0,0,0,0,0,0,0
34210,0,3,0,2,1,0,0,0,0,0,0,0
34214,0,0,3,2,1,0,0,0,0,0,0,0
34215,1,1,1,0,2,1,1,1,1,1,1,1
34216,0,0,3,2,1,2,0,2,0,0,2,0
34229,1,2,2,1,0,2,2,2,1,2,2,1
34232,2,3,0,2,1,0,0,0,0,0,0,0
34234,0,0,0,2,1,0,2,0,0,2,0,0
34240,1,1,1,0,2,1,1,1,1,1,1,1
34242,2,2,2,2,1,0,0,0,0,0,0,0
34249,0,3,0,1,1,0,2,0,0,2,0,0
34250,1,1,1,0,2,0,1,1,0,1,1,0
34261,2,2,2,2,1,0,0,0,0,0,0,0
34265,0,3,0,2,1,0,0,0,0,0,0,0
34273,2,0,3,2,1,2,0,2,0,0,2,0
34276,0,0,3,2,1,0,0,0,0,0,0,0
34298,0,0,3,2,1,0,2,0,0,2,0,0
34299,0,2,2,2,1,1,0,0,1,0,0,1
34300,0,3,0,2,1,0,0,0,0,0,0,0
34301,2,2,0,0,2,1,1,1,1,1,1,1
34302,0,0,3,1,0,2,0,2,2,0,2,2
34303,2,0,3,1,0,2,2,2,2,2,2,2
34307,0,2,2,1,2,1,2,1,1,2,1,1
34317,0,0,3,1,0,2,2,2,2,2,2,2
34332,1,2,2,0,2,0,1,1,1,1,1,1
34344,0,3,0,2,1,0,0,0,0,0,0,0
34345,1,2,2,0,2,1,1,1,1,1,1,1
34356,2,2,2,1,0,2,2,2,2,2,2,2
34357,0,0,3,2,1,0,0,2,0,0,2,0
34361,0,0,3,1,0,2,2,2,2,2,2,2
34372,2,2,2,0,2,1,2,1,1,2,1,1
34381,0,0,3,1,0,2,2,2,2,2,2,2
34384,2,1,1,1,2,1,2,1,1,2,1,1
34385,0,0,3,1,0,2,0,2,2,0,2,2
34386,2,2,3,0,2,2,1,1,1,1,1,1
34394,0,0,3,2,1,0,0,0,0,0,0,0
34397,0,3,3,2,1,0,0,0,0,0,0,0
34403,2,2,2,2,1,0,0,1,0,0,1,0
34405,2,2,3,2,1,2,0,0,0,0,0,0
34407,2,2,3,1,0,2,2,2,0,2,2,0
34418,2,2,3,1,0,2,2,2,2,2,2,2
34438,0,0,3,1,0,2,0,2,0,0,2,0
34439,1,2,2,0,1,0,0,0,0,0,0,0
34443,0,3,0,2,1,0,0,0,0,0,0,0
34447,2,3,0,2,1,0,0,0,0,0,0,0
34448,1,1,1,0,2,1,1,1,1,1,1,1
34450,0,3,0,2,1,0,0,0,0,0,0,0
34452,2,0,3,2,0,2,0,2,0,0,2,0
34461,1,1,1,0,2,1,1,1,1,1,1,1
34463,1,1,2,0,2,1,1,1,1,1,1,1
34464,0,3,0,2,1,0,0,0,0,0,0,0
34478,1,1,1,0,2,1,1,1,1,1,1,1
34484,0,0,0,2,1,0,0,0,0,0,0,0
34485,2,2,2,2,1,0,0,0,0,0,0,0
34489,2,0,3,1,0,2,2,2,2,2,2,2
34493,0,0,3,1,0,2,2,0,0,2,0,0
34494,2,2,2,2,0,0,2,0,1,2,0,1
34503,0,0,3,1,0,2,0,2,2,0,2,2
34521,0,3,0,2,1,0,0,0,0,0,0,0
34527,1,1,1,0,2,1,2,1,1,2,1,1
34528,2,2,2,2,2,1,0,1,1,0,1,1
34532,1,1,1,0,2,1,1,1,1,1,1,1
34534,2,3,0,0,1,0,1,0,0,1,0,0
34535,0,0,3,1,1,2,2,0,0,2,0,0
34548,2,3,0,2,1,0,0,0,0,0,0,0
34549,1,1,1,0,2,1,1,1,1,1,1,1
34558,1,1,1,0,2,1,1,1,1,1,1,1
34561,2,0,3,1,0,2,2,2,2,2,2,2
34562,1,1,1,0,2,1,1,1,1,1,1,1
34568,0,0,3,1,0,2,2,2,0,2,2,0
34571,0,3,0,2,1,0,2,0,0,2,0,0
34575,2,0,3,2,1,0,0,2,0,0,2,0
34585,0,3,0,2,1,0,0,0,0,0,0,0
34587,2,0,3,1,0,2,2,2,2,2,2,2
34591,0,0,3,1,0,2,2,2,2,2,2,2
34592,2,2,1,2,1,1,0,0,1,0,0,1
34594,2,3,0,2,1,0,0,0,0,0,0,0
34599,1,1,1,0,2,1,1,1,1,1,1,1
34603,0,0,3,1,0,2,2,2,2,2,2,2
